star,Hotel_name,review_rate,review_grade,reviewer_name,trip_type,room_type,trip_date_year,trip_date_month,title,review,trip_day,review_date,datetime,rate,stem_review
4,호텔 베네치아 호텔&리조트,10.0,최고,Soo,커플/2인 여행객,슈페리어 더블,2022.0,8.0,위치 및 청결도 모두 좋았습니다. ”,숙소 위치 및 청결도 모두 좋았고 직원들 모두 친절하셨어요.,1,2022-08-30,2022-08-30,5,숙소 위치 및 청결도 모두 좋다 직원들 모두 친절하다.
4,호텔 베네치아 호텔&리조트,10.0,최고,jinwon,커플/2인 여행객,슈페리어 더블,2022.0,8.0,여행”,직원분들도 친절하시고 호텔 안에도 할게 많아서 좋았습니다,1,2022-08-29,2022-08-29,5,직원분들도 친절하다 호텔 안에도 하다 많다 좋다
4,호텔 베네치아 호텔&리조트,9.2,최고,JIN,커플/2인 여행객,슈페리어 더블,2021.0,12.0,하프오션 뷰도 훌륭”,리뷰 안 보고 그냥 어느 것을 고를까요 하다 고른 건데 이런 선택 또 없을 듯. 깨끗하고 객실 안에서 한잔하기 좋은 구조. 냉장고도 용량이 좀 돼서 와인 보관도 용이했음. 하프 오션 뷰였지만 창이 통유리라 뷰가 좋았음.,1,2022-08-29,2022-08-29,4,리뷰 안 보고 그냥 어느 것을 고르다요 하다 고르다 거인데 이렇다 선택 또 없다 듯. 깨끗하다 객실 안에서 한잔하다 좋다 구조. 냉장고도 용량이 좀 돼다 와인 보관도 용이하다. 하프 오션 뷰이다 창이 통유리라 뷰가 좋다.
4,호텔 베네치아 호텔&리조트,6.8,양호,KYUNG,유아/아동 동반 가족 여행객,디럭스 풀 스위트,2022.0,8.0,가족여행 추천”,"직원분들이 모두 친절하시고, 숙소 위생상태 및 위치가 가족여행지로 최고인듯싶습니다.",2,2022-08-28,2022-08-28,3,"직원분들이 모두 친절하다, 숙소 위생상태 및 위치가 가족여행지로 최고인듯싶다."
4,호텔 베네치아 호텔&리조트,9.6,최고,gogo,커플/2인 여행객,슈페리어 더블,2022.0,8.0,만족합니다”,근처 숙소 중에 제일 좋은 것 같아요 창문 뷰에 다른 호텔이 걸리긴 하지만 그것도 예뻐요 깔끔하고 산책하기도 좋습니다,2,2022-08-28,2022-08-28,4,근처 숙소 중에 제일 좋다 것 같다 창문 뷰에 다른 호텔이 걸리다 하지만 그것도 예쁘다 깔끔하다 산책하다 좋다
4,호텔 베네치아 호텔&리조트,10.0,최고,Seongdeok,청소년 동반 가족 여행객,슈페리어 트윈,2022.0,8.0,적극 추천”,"위치도 좋고, 시설도 좋고, 청소 상태도 좋고, 직원 응대도 좋고... 다 좋습니다.",1,2022-08-26,2022-08-26,5,"위치도 좋다, 시설도 좋다, 청소 상태도 좋다, 직원 응대도 좋다... 다 좋다."
4,호텔 베네치아 호텔&리조트,10.0,최고,Hyunjung,커플/2인 여행객,슈페리어 더블,2022.0,7.0,너무 이쁜곳입니다.”,건물 내 외관 다 이쁜 곳이고 편하게 잘 있다가 왔습니다,1,2022-08-25,2022-08-25,5,건물 내 외관 다 이쁘다 곳이고 편하다 자다 있다 오다
4,호텔 베네치아 호텔&리조트,10.0,최고,eunsik,나홀로 여행객,수페리어 더블룸/트윈룸,2022.0,6.0,접근성도 좋고 좋았습니다.”,접근성도 좋고 좋았습니다.,2,2022-08-23,2022-08-23,5,접근성도 좋다 좋다.
4,호텔 베네치아 호텔&리조트,10.0,최고,Jihyon,청소년 동반 가족 여행객,슈페리어 트윈,2022.0,8.0,성수기 휴가 이용 후”,"코로나 이후 가족모임으로 방문했는데, 80대 어머니께서 위치, 전망, 청결도 등이 무척 마음에 드신다며 다음에 재방문하고 싶다고 하셨어요. 직원들이 친절했고, 휴가철임을 고려해 체크아웃 시에 생수도 제공해 주셔서 참 감사했습니다.",1,2022-08-23,2022-08-23,5,"코로나 이후 가족모임으로 방문하다, 80대다 어머니께서 위치, 전망, 청결도 등이 무척 마음에 들다 다음에 재방문하고 싶다 하다. 직원들이 친절하다, 휴가철임을 고려하다 체크아웃 시에 생수도 제공하다 주다 차다 감사하다."
4,호텔 베네치아 호텔&리조트,8.4,우수,KIM,그룹 여행객,코너 스위트룸,2022.0,8.0,만족합니다.”,위치도 좋고 다 좋은데 주차장이 좁아요,2,2022-08-22,2022-08-22,4,위치도 좋다 다 좋다 주차장이 좁다
4,호텔 베네치아 호텔&리조트,9.2,최고,Heewon,유아/아동 동반 가족 여행객,슈페리어 트윈,2022.0,2.0,바다뷰가 일품입니다”,"다만 택시가 잘 안 잡히는 게 조금 아쉬웠지만 그래도 대체적으로 만족합니다 오동도, 돌산하고도 가까워서 이동할 때 편해요",1,2022-08-22,2022-08-22,4,"다만 택시가 자다 안 잡히다 게 조금 아쉽다 그래도 대체적으로 만족하다 오동도, 돌산하고도 가깝다 이동하다 때 편하다"
4,호텔 베네치아 호텔&리조트,10.0,최고,Eunice,유아/아동 동반 가족 여행객,슈페리어 패밀리 트윈룸,2022.0,8.0,추천합니다”,더운 여름이었는데 체크아웃 때 시원한 물과 냉장 팩 등 준비해주셔서 인상적이었습니다.,1,2022-08-21,2022-08-21,5,덥다 여름이다 체크아웃 때 시원하다 물과 냉장 팩 등 준비해주다 인상적이다.
4,호텔 베네치아 호텔&리조트,10.0,최고,minyong,유아/아동 동반 가족 여행객,디럭스 패밀리 코너룸 (트윈베드),2022.0,1.0,여수갈때마다 항상 가는곳”,여수 여행을 자주 가는 편인데 갈 때마다 고민 없이 예약하는 숙소입니다.,1,2022-08-21,2022-08-21,5,여수 여행을 자주 가다 편인데 갈다 때마다 고민 없이 예약하다 숙소이다.
4,호텔 베네치아 호텔&리조트,9.2,최고,SANG,커플/2인 여행객,슈페리어 트윈,2022.0,8.0,위치가너무좋았습니다”,위치도 너무 좋고 직원들 친절하시고 조식도 무난했습니다. 객실 위생상태만 조금 신경 써주시면 좋겠습니다,1,2022-08-21,2022-08-21,4,위치도 너무 좋다 직원들 친절하다 조식도 무난하다. 객실 위생상태만 조금 신경 써주다 좋다
4,호텔 베네치아 호텔&리조트,10.0,최고,Na,청소년 동반 가족 여행객,디럭스 패밀리 트리플,2022.0,8.0,"위치,시설 모두만족입니다”","오동도, 케이블카 가깝고 시설 또한 뛰어납니다 좋은 기억만 남아있어요",1,2022-08-21,2022-08-21,5,"오동도, 케이블카 가깝다 시설 또한 뛰어나다 좋다 기억만 남다"
4,호텔 베네치아 호텔&리조트,9.2,최고,LEE,나홀로 여행객,슈페리어 트윈,2019.0,12.0,최고”,"아버지와 겨울여행으로 선택한 여수 베네치아 호텔, 오션뷰가 아니어도 전망이 좋고, 아름다운 일출 보기에 너무 좋은 숙소, 일출 내내 사진 찍으며 행복한 시간 보냈습니다. 오동도, 해상 케이블카, 낭만포차 그리고, 여수 수정 횟집 가성비 너무 좋았습니다. 여수 베네치아 호텔과 더불어 좋은 기억 남기고 기차 타고 돌아갑니다.",1,2019-12-29,2019-12-29,4,"아버지와 겨울여행으로 선택한 여수 베네치아 호텔, 오션뷰가 아니다 전망이 좋다, 아름답다 일출 보기에 너무 좋다 숙소, 일출 내내 사진 찍다 행복하다 시간 보내다. 오동도, 해상 케이블카, 낭만포차 그리고, 여수 수정 횟집 가성비 너무 좋다. 여수 베네치아 호텔과 더불다 좋다 기억 남다 기차 타고 돌아가다."
4,호텔 베네치아 호텔&리조트,10.0,최고,sungil,유아/아동 동반 가족 여행객,디럭스 온돌,2020.0,10.0,깨끗하고 조용해요.”,갑자기 여수 여행 계획이 잡혀서 전날 밤 9시 넘어서 아고다에서 할인 숙소인 여수 베네치아 호텔리조트로 예약을 잡고 떠났습니다. 숙소는 조용해요. 걸어서 한화 아쿠아리움과 테디베어 박물관이 있어서 아이들이 좋아했습니다. 객실 내에 치약과 칫솔은 없으니 준비하셔야 하고요. 다음에도 또 가고 싶네요,1,2020-10-23,2020-10-23,5,갑자기 여수 여행 계획이 잡히다 전날 밤 9시 넘어서다 아고다에서 할인 숙소인 여수 베네치아 호텔리조트로 예약을 잡고 떠나다. 숙소는 조용하다. 걸다 한화 아쿠아리움과 테디베어 박물관이 있다 아이들이 좋아하다. 객실 내에 치약과 칫솔은 없다 준비하다 하다. 다음에도 또 가다 싶다
4,호텔 베네치아 호텔&리조트,10.0,최고,Youngsu,커플/2인 여행객,슈페리어 더블,2020.0,4.0,모든 것이 완벽했던 베네치아”,"뚜벅이 커플에게는 정말 최적의 숙소라 생각합니다! 적당한 가격에 오션뷰 그리고 주요 관광지- 오동도, 케이블카 등- 와의 접근성이 좋습니다. 

리뷰 중 평점이 낮은 경우도 있어서 조금 걱정했는데, 정말 너무 만족스러운 2박이었습니다.

여수에 일찍 도착해서 호텔에 짐을 맡기려고 갔는데 얼리체크인에 뷰 좋은 방 배정해주심에 감동??

요새 잠을 잘 못잤었는데 조용하고 시몬스 침대 때문인지 정말 아주 꿀잠자고 제대로 에너지 충전하고 왔어요.

엘리베이터가 조금 걱정되었는데 13층이었음에도 한 번도 불편하다는 생각은 안 들었어요. 

여수에 먹거리가 많아서 저희는 조식은 먹지 않았어요. 2층 오락실장에서 열심히 펌프를 했었네요 ㅎㅎ

마지막 날에는 1층 편의점에서 이것 저것사서 야외 벤치에서 좋은 풍경과 함께 아침을 먹었네요.

뚜벅이 커플이어서 접근성이 중요했는데 왠만한 곳은 도보+자전거로 잘 다녔답니다. 근처에 여수랑 자전거 대여소가 있어서, 바다를 바라보면 달렸던 그 기분 아직도 잊질 못하겠네요.

다시 여수 여행을 간다면 꼭 베네치아에서 묶을꺼에요??",2,2020-05-03,2020-05-03,5,"뚜벅이 커플에게는 정말 최적의 숙소라 생각하다! 적당하다 가격에 오션뷰 그리고 주요 관광지- 오동도, 케이블카 등- 와의 접근성이 좋다. 

리뷰 중 평점이 낮다 경우도 있다 조금 걱정하다, 정말 너무 만족스럽다 2박다.

여수에 일찍 도착하다 호텔에 짐을 맡다 가다 얼리다체크인에 뷰 좋다 방 배정하다주심에 감동??

요새 잠을 자다 못자다 조용하다 시몬스 침대 때문인지 정말 아주 꿀잠자고 제대로 에너지 충전하고 오다.

엘리베이터가 조금 걱정되어다 13층이다 하다 번도 불편하다 생각은 안 들다. 

여수에 먹거리가 많다 저희는 조식은 먹다 않다. 2층 오락실장에서 열심히 펌프를 하다 ㅎㅎ

마지막 날에는 1층 편의점에서 이것 저것사서 야외 벤치에서 좋다 풍경과 함께 아침을 먹다.

뚜벅이 커플이어서 접근성이 중요하다 웬만하다 곳은 도보+자전거로 자다 다니다. 근처에 여수랑 자전거 대여소가 있다, 바다를 바라보다 달리다 그 기분 아직도 잊다 못하다.

다시 여수 여행을 간다면 꼭 베네치아에서 묶다??"
4,호텔 베네치아 호텔&리조트,10.0,최고,JEONG,청소년 동반 가족 여행객,슈페리어 트윈,2020.0,6.0,오션뷰를 가진 친절하고 깨끗한 호텔 ”,"먼저, 호텔은 외관이나 내부 시설 등이 모두 좋았습니다. 사용했던 방은 오동도가 보이는 오션뷰였고, 요청사항으로 고층객실을 부탁드렸는데, 룸 업그레이드까지해서 들어주셔서 감사했습니다. 응대해주시는 직원님도 친절하셨고 가장 좋은건 호텔에 관련된 사항을 카톡으로 보내주시는게 좋았습니다. (호텔 시설 소개 및 근처 볼거리 등) 내부 침구류 및 화장실 등도 깨끗했고 뷰도 좋았네요. 우선 다음에 여수에 숙박할 일이 있다면 또 올 것 같습니다. 

아, 단점이 하나있다면 날씨가 시원해서 에어콘을 틀지않고 창문을 열었는데 방충망이 움직이지 않아 닫지를 못했습니다. 뭐 단점이라고 하기 애매하지만요 ;; 

 호텔 1층 프론트에는 편의점과 특산품샵, 카페, 안마의자가 있고 2층에는 놀이시설(농구게임기,탁구장,포켓볼대 등)과 넓지는 않지만 바다가 보이는 헬스장도 인상깊었습니다. 그리고 이용하지는 않았지만 수영장도 있다고 하네요. 

 추가적으로 외부 근처 볼거리로는 걸어서 10~15분 정도 거리에 오동도가 있고, 낭만포차거리는 걸어서 20분(택시 3~5분), 아쿠아플라넷은 거의 바로 옆에 위치했습니다.",1,2020-06-24,2020-06-24,5,"먼저, 호텔은 외관이나 내부 시설 등이 모두 좋다. 사용하다 방은 오동도가 보이다 오션뷰이다, 요청사항으로 고층객실을 부탁드리다, 룸 업그레이드까지하다 들어주다 감사하다. 응대해주다 직원님도 친절하다 가장 좋다건 호텔에 관련되다 사항을 카톡으로 보내다 좋다. (호텔 시설 소개 및 근처 볼거리 등) 내부 침구류 및 화장실 등도 깨끗하다 뷰도 좋다. 우선 다음에 여수에 숙박하다 일이 있다 또 오다 것 같다. 

아, 단점이 하나있다 날씨가 시원하다 에어콘을 틀지않다 창문을 열다 방충망이 움직이지 않다 닫다 못하다. 뭐 단점이라고 하다 애매하다만요 ;; 

 호텔 1층 프론트에는 편의점과 특산품샵, 카페, 안마의자가 있다 2층에는 놀이시설(농구게임기,탁구장,포켓볼대 등)과 넓다 않다 바다가 보이다 헬스장도 인상깊다. 그리고 이용하다 않다 수영장도 있다 하다. 

 추가적으로 외부 근처 볼거리로는 걸다 10~15분 정도 거리에 오동도가 있다, 낭만포차거리는 걸다 20분(택시 3~5분), 아쿠아플라넷은 거의 바로 옆에 위치하다."
4,호텔 베네치아 호텔&리조트,10.0,최고,Park,나홀로 여행객,디럭스 패밀리 트리플,2021.0,1.0,훌륭했어요!”,가족들과 여수 여행으로 간 베네치아는 예약 가도 저렴했고 일단 룸 컨디션도 너무 좋았어요 번호 표호 되어있어서 체크인 편했고 오션뷰라 아침에 일출도 감상했어요 방도 굉장히 따뜻하고 직원분들도 친절했어요 저희는 체크인 시간 얼마 안 돼서 갖기 때문에 주차는 힘들지 않게 했지만 다음날 보니 늦으시면 주차가 좀 불편할 수 있을 것 같더라고요 여기저기 다니기 좋은 위치라 편하게 다녔어요,1,2021-01-18,2021-01-18,5,가족들과 여수 여행으로 간 베네치아는 예약 가도 저렴하다 일단 룸 컨디션도 너무 좋다 번호 표호 되어다 체크인 편하다 오션뷰라 아침에 일출도 감상하다 방도 굉장하다 따뜻하다 직원분들도 친절하다 저희는 체크인 시간 얼마 안 돼다 갖다 때문에 주차는 힘들다 않다 하다 다음날 보다 늦다 주차가 좀 불편하다 수 있다 것 같다 여기저기 다니다 좋다 위치라 편하다 다니다
4,호텔 베네치아 호텔&리조트,8.8,우수,Yonghee,그룹 여행객,디럭스 패밀리 트윈,2021.0,2.0,위치는 애매하지만 깨끗한 뷰맛집”,"오션뷰 룸은 어느 객실이던 잘 보일 것 같은 뷰 맛 집인 건 인정! 그러나 위치가 여수 관광 포인트와는 멀어서 조금 애매한 위치. KTX 역, 낭만포차 거리는 차 타기엔 가깝고 걷기엔 조금 힘들 수 있음. 케이블카 탑승장, 아쿠아리움은 그나마 걸을만한 거리. 이순신 광장과는 거리가 멀어 바게트, 햄버거, 쑥 아이스크림 등을 노리는 여행자라면 택시는 필수. 차량 이용 시 주차공간이 조금 아쉬웠으며, 차량 이용 시 합류 도로가 잘 정비되지 않아 불편한 부분이 있었음",1,2021-02-23,2021-02-23,4,"오션뷰 룸은 어느 객실이던 자다 보이다 것 같다 뷰 맛 집인 건 인정! 그러나 위치가 여수 관광 포인트와는 멀다 조금 애매하다 위치. KTX 역, 낭만포차 거리는 차 타다 가깝다 걷기엔 조금 힘들다 수 있다. 케이블카 탑승장, 아쿠아리움은 그나마 걸다 거리. 이순신 광장과는 거리가 멀다 바게트, 햄버거, 쑥 아이스크림 등을 노리다 여행자라면 택시는 필수. 차량 이용 시 주차공간이 조금 아쉽다, 차량 이용 시 합류 도로가 자다 정비되다 않다 불편하다 부분이 있다"
4,호텔 베네치아 호텔&리조트,9.6,최고,Boah,그룹 여행객,슈페리어 패밀리 트윈룸,2020.0,10.0,위치 & 시설 최고!”,다음에 여수 오게 된다면 또 숙박하고 싶습니다. 위치 최고였고 시설 깨끗하고 무엇보다 여수의 바다를 밤낮으로 언제든지 볼 수 있어서 너무나 좋았습니다. 한가지 아쉬운 점은 전 객실 시몬스 침대라고 봤는데... 물침대처럼 출렁였다는 점?입니다ㅜㅜ 침구류 먼지도 꽤 날리는 편이었어요. 이것 땜에 별점 하나 뺐어요,2,2020-10-16,2020-10-16,4,다음에 여수 오다 되다 또 숙박하고 싶다. 위치 최고이다 시설 깨끗하다 무엇보다 여수의 바다를 밤낮으로 언제든지 볼 수 있다 너무나 좋다. 한가지 아쉽다 점은 전 객실 시몬스 침대라고 보다... 물침대처럼 출렁이다 점?이다ㅜㅜ 침구류 먼지도 꽤 날리다 펴다. 이것 땜에 별점 하나 빼다
4,호텔 베네치아 호텔&리조트,8.8,우수,youn,커플/2인 여행객,슈페리어 더블,2021.0,2.0,일출을 볼 수 있는 호텔”,위치가 굿! 여수 밤바다를 호텔 안에서 즐길 수 있어요. 근처에 갈 곳도 많고! 특히 아침에 일출을 감상할 수 있어서 너무 좋았어요,1,2021-02-21,2021-02-21,4,위치가 굿! 여수 밤바다를 호텔 안에서 즐기다 수 있다. 근처에 갈다 곳도 많다! 특히 아침에 일출을 감상하다 수 있다 너무 좋다
4,호텔 베네치아 호텔&리조트,8.8,우수,Woong,커플/2인 여행객,[Early Summer] 슈페리어 트윈(싱글+싱글),2020.0,7.0,너무 멋진 여수 밤 바다~!”,"여수 바다를 즐기기 너무 좋은 위치가 있는 호텔. 전망도 좋고, 객실도 좋네요. 다만 편의 시설이 다양하지 않은 것이 아쉽네요.",2,2020-07-18,2020-07-18,4,"여수 바다를 즐기다 너무 좋다 위치가 있다 호텔. 전망도 좋다, 객실도 좋다. 다만 편의 시설이 다양하다 않다 것이 아쉽다."
4,호텔 베네치아 호텔&리조트,9.2,최고,JOONHO,커플/2인 여행객,슈페리어 더블,2019.0,4.0,훌륭 그 자체입니다”,"바닷가에 인접해서 너무 전망이나, 모든 것이 훌륭했습니다. 다만 위치상 택시 이용하여야 하는 부분이 다소 아쉽지만요. 여수 엑스포역에서 15분 정도 도보 거리에 있어서 날씨가 좋다면 도보 이용도 가능한 부분은 좋았습니다.",2,2019-12-20,2019-12-20,4,"바닷가에 인접하다 너무 전망이나, 모든 것이 훌륭하다. 다만 위치상 택시 이용하다 하다 부분이 다소 아쉽다요. 여수 엑스포역에서 15분 정도 도보 거리에 있다 날씨가 좋다 도보 이용도 가능하다 부분은 좋다."
4,호텔 베네치아 호텔&리조트,10.0,최고,MIHYUN,나홀로 여행객,슈페리어 패밀리 트윈룸,2020.0,6.0,베네치아 너무 좋아요”,친구들이랑 여행했을 때도 부모님 모시고 여행했을 때도 이용했는데 위치도 너무 좋고 방도 너무 좋고 침대도 너무 푹신하도 좋아요 여수여횅할 때마다 이용할 생각입니다. 주변 분들 여수 여행한다고 하면 무조건 추천합니다.,2,2020-08-09,2020-08-09,5,친구들이랑 여행하다 때도 부모님 모시고 여행하다 때도 이용하다 위치도 너무 좋다 방도 너무 좋다 침대도 너무 푹신하다 좋다 여수여횅하다 때마다 이용하다 생각이다. 주변 분들 여수 여행하다 하다 무조건 추천하다.
4,호텔 베네치아 호텔&리조트,10.0,최고,GeunHo,커플/2인 여행객,슈페리어 더블,2020.0,6.0,"좋은 위치, 황홀한 전망”",첫 여수 방문이었는데 숙소 위치도 좋고 특히 바다가 보이는 전망이 너무 황홀했습니다 2박 내내 숙소 청결도 나 관리도 너무 만족스러웠네요 여수에서 멋진 추억 만들었습니다 다음에 또 여수에 오게 되면 여기서 묵고 싶네요,2,2020-07-15,2020-07-15,5,첫 여수 방문이다 숙소 위치도 좋다 특히 바다가 보이다 전망이 너무 황홀하다 2박 내내 숙소 청결도 나 관리도 너무 만족스럽다 여수에서 멋지다 추억 만들다 다음에 또 여수에 오다 되다 여기서 묵고 싶다
4,호텔 베네치아 호텔&리조트,9.6,최고,Yesull,유아/아동 동반 가족 여행객,슈페리어 더블,2020.0,12.0,숙소는 좋았으나 욕실 어메니티 아쉬움”,아쿠아리움을 좋아하는 4세 아이와 함께 했습니다. 호텔 전반적으로 깨끗하고 관리가 잘 되어 있었습니다. 마룻바닥이어서 아이가 바닥에서 놀아도 안심이 되고 청소도 용이해서 좋았습니다. 아쉬웠던 점은 보통 호텔 욕실에 제공하는 샴푸린스 보디워시 어메니티가 아니라... 모텔이나 리조트에서 대용량으로 부착하여 버튼을 눌러 사용하는 것이었다는 점입니다. 개인적으로 세면용품에 민감하신 분들은 그냥 따로 챙겨가시는 편이 좋을 듯합니다.,1,2020-12-07,2020-12-07,4,아쿠아리움을 좋아하다 4세 아이와 함께 하다. 호텔 전반적으로 깨끗하다 관리가 자다 되어다 있다. 마룻바닥이어서 아이가 바닥에서 놀다 안심이 되다 청소도 용이하다 좋다. 아쉽다 점은 보통 호텔 욕실에 제공하다 샴푸린스 보디워시 어메니티가 아니다... 모텔이나 리조트에서 대용량으로 부착하다 버튼을 누르다 사용하다 것이다 점이다. 개인적으로 세면용품에 민감하다 분들은 그냥 따로 챙기다가시다 편이 좋다 듯하다.
4,호텔 베네치아 호텔&리조트,10.0,최고,SOHYEON,커플/2인 여행객,슈페리어 더블,2020.0,9.0,여수 여행시 완전 추천이요!”,"여수 여행하기에 호텔 위치, 객실 위생상태 등등 직원분도 친절하셨어요",2,2020-10-26,2020-10-26,5,"여수 여행하다 호텔 위치, 객실 위생상태 등등 직원분도 친절하다"
4,호텔 베네치아 호텔&리조트,10.0,최고,Minjeong,나홀로 여행객,슈페리어 트윈,2020.0,6.0,모녀여행 숙소로 최고”,"여수 간 날 일박 이용했습니다 가성비 뷰도 좋고 시설이며 제공해주시는 비품까지 완전 최고, 위치도 너무 좋아서 여기저기 잘 다녀왔네요 가면 또 이용 하고 싶어요 감사합니다",1,2020-06-11,2020-06-11,5,"여수 간 날 일박 이용하다 가성비 뷰도 좋다 시설이며 제공해주다 비품까지 완전 최고, 위치도 너무 좋다 여기저기 자다 다녀오다 가면 또 이용 하다 싶다 감사하다"
4,호텔 베네치아 호텔&리조트,9.6,최고,SangWook,커플/2인 여행객,슈페리어 더블,2020.0,7.0,좋습니다 룸컨디션 최고입니다.”,일정에 의하여 체크아웃 후 짐을 맡겼지만 친절하게 맡아주신 후 여수 ktx 타기 전 1시간 동안 무려 17시부터 18시까지 잘 쉬었습니다 다음에도 올 예정이 실 여기로 꼭 오고 싶습니다,1,2020-08-01,2020-08-01,4,일정에 의하다 체크아웃 후 짐을 맡기다 친절하다 맡다 후 여수 ktx 타다 전 1시간 동안 무려 17시부터 18시까지 자다 쉬다 다음에도 오다 예정이 실 여기로 꼭 오다 싶다
4,호텔 베네치아 호텔&리조트,8.8,우수,Ky,청소년 동반 가족 여행객,디럭스 패밀리룸,2021.0,2.0,최적의 여수 여행지”,베네치아 호텔의 위치는 여수 엑스포와 오동도 주변으로 여수 여행을 즐기는데 최적이다. 선어시장도 근처에 있고 회 센터에서 회를 사서 즐기는 것도 좋다.,1,2021-02-23,2021-02-23,4,베네치아 호텔의 위치는 여수 엑스포와 오동도 주변으로 여수 여행을 즐기다 최적이다. 선어시장도 근처에 있다 회 센터에서 회를 사서 즐기다 것도 좋다.
4,호텔 베네치아 호텔&리조트,10.0,최고,DONG,청소년 동반 가족 여행객,슈페리어 트리플,2021.0,1.0,매우 훌륭”,전망 좋고... 여 수 엑스포 박람회장 근처... 케이블카에서도 가깝고... 일단 여수는 음식이 매우 좋았음 대충 들어가도 서울 수준급 음식점급임,1,2021-01-05,2021-01-05,5,전망 좋다... 여 수 엑스포 박람회장 근처... 케이블카에서도 가깝다... 일단 여수는 음식이 매우 좋다 대충 들어가다 서울 수준급 음식점급임
4,호텔 베네치아 호텔&리조트,10.0,최고,sanghee,청소년 동반 가족 여행객,디럭스 패밀리 트윈,2020.0,10.0,깨끗하고 입지 좋은 호텔”,박람회장 근처라 여수 여러 곳 이동도 편리하고 비교적 신축이고 바닥도 카펫이 아니라서 룸 컨디션도 좋았고요. 침구 상태 청소상태 만족스러웠어요.,1,2020-10-18,2020-10-18,5,박람회장 근처라 여수 여러 곳 이동도 편리하다 비교적 신축이고 바닥도 카펫이 아니다 룸 컨디션도 좋다. 침구 상태 청소상태 만족스럽다.
4,호텔 베네치아 호텔&리조트,10.0,최고,lim,커플/2인 여행객,슈페리어 트윈,2022.0,10.0,나름 괜찮음”,오션뷰가 좋음,1,2022-10-04,2022-10-04,5,오션뷰가 좋다
4,호텔 베네치아 호텔&리조트,10.0,최고,park,청소년 동반 가족 여행객,디럭스 패밀리 트윈,2022.0,10.0,베네치아 이용후”,"숙소의 위치, 청결도, 내부 도 많이 만족했으며, 다음에도 이용할 예정입니다.",2,2022-10-04,2022-10-04,5,"숙소의 위치, 청결도, 내부 도 많이 만족하다, 다음에도 이용하다 예정이다."
4,호텔 베네치아 호텔&리조트,10.0,최고,JIHOO,커플/2인 여행객,슈페리어 더블,2022.0,6.0,좋아요”,아주 좋아요,1,2022-10-03,2022-10-03,5,아주 좋다
4,호텔 베네치아 호텔&리조트,6.8,양호,Gunmin,유아/아동 동반 가족 여행객,디럭스 패밀리 트윈,2022.0,10.0,모기조심하세요”,모기 많아요,1,2022-10-03,2022-10-03,3,모기 많다
4,호텔 베네치아 호텔&리조트,9.2,최고,Eunmi,유아/아동 동반 가족 여행객,수페리어 더블룸/트윈룸,2022.0,9.0,가족여행으로 좋아요.”,"가족여행으로 괜찮은 숙소 같아요. 저흰 기차여행이라 택시를 이용했는데... 식당, 유명 관광지는 콜택시로 편하게 다닐 수 있는 위치였어요. 위생상태도 양호했고 친절하시더라고요. 수영장은 그날 9월 16일 바람이 불어서인지 추웠네요. 약간 더 올려주셨으면 좋았을 텐데... ᄒ 아... 조식을 하루했는데... 맛에 신경 좀 써주시고 위생상태를 더 체크하셔야 할 듯해요. 주스 콩에서 신랑이 뭔가를 발견하고 직원분께 말씀드렸고... 와플 구워주시는 분... 마스크를 잠시 내리고 팬에 후후 가루를 날리는 모습은 눈살을 찌푸리게 했네요... ㅜㅜ 브러시를 이용하셨으면...",3,2022-10-03,2022-10-03,4,"가족여행으로 괜찮다 숙소 같다. 저희다 기차여행이라 택시를 이용하다... 식당, 유명 관광지는 콜택시로 편하다 다니다 수 있다 위치이다. 위생상태도 양호하다 친절하다. 수영장은 그날 9월 16일 바람이 불어서인지 춥다. 약간 더 올려주다 좋다 텐데... ᄒ 아... 조식을 하루하다... 맛에 신경 좀 써주다 위생상태를 더 체크하다 하다 듯하다. 주스 콩에서 신랑이 뭔가를 발견하고 직원분께 말씀드리다... 와플 굽다 분... 마스크를 잠시 내리다 팬에 후후 가루를 날리다 모습은 눈살을 찌푸리다 하다... ㅜㅜ 브러시를 이용하다..."
4,호텔 베네치아 호텔&리조트,9.2,최고,수미,그룹 여행객,슈페리어 트윈,2022.0,5.0,감사합니다 잘 쓸게요! ”,ㄱㅅ,2,2022-10-03,2022-10-03,4,ㄱㅅ
4,호텔 베네치아 호텔&리조트,9.6,최고,sangin,커플/2인 여행객,슈페리어 더블,2022.0,9.0,위치 최고”,호텔이 위치한 곳이 바다 바로 옆이라 아주 아름답습니다.,1,2022-10-03,2022-10-03,4,호텔이 위치한 곳이 바다 바로 옆이라 아주 아름답다.
4,호텔 베네치아 호텔&리조트,10.0,최고,byungku,커플/2인 여행객,슈페리어 트윈,2022.0,9.0,가성비 굿!!”,위치가 좋습니다,2,2022-10-02,2022-10-02,5,위치가 좋다
4,호텔 베네치아 호텔&리조트,10.0,최고,Hyeok,청소년 동반 가족 여행객,슈페리어 트리플,2022.0,10.0,최고”,위치가 좋았어요,1,2022-10-02,2022-10-02,5,위치가 좋다
