star,Hotel_name,review_rate,review_grade,reviewer_name,trip_type,room_type,trip_date_year,trip_date_month,review,trip_day,review_date
5,랜딩관 제주신화월드 호텔 앤 리조트,8.4,우수,jintae,유아/아동 동반 가족 여행객,슈페리어 킹,2022,6,워터파크가는 사람에게 추천, 1박,2022-06-25
5,랜딩관 제주신화월드 호텔 앤 리조트,6.8,양호,JINYOUNG,나홀로 여행객,디럭스 패밀리 트윈,2022,6,"주변에 그고 밖에 없어서 그런지 똥냄새가 나거 죽는 줄… 침구랑 좋은데 욕실은 좀 더 청결 더 신경 써야 할거 같아요~ 방음은 잘 안되는편이고, 지하주차장 이용 방법이 불편한거 같아요~ 그냥 저렴한 특가로 묶으몀 괜찮은 호텔… 하지만 프론트나 메인 직원 서비스 하시는 분들 너무 친절해서 그건 좋아요~", 2박,2022-06-24
5,랜딩관 제주신화월드 호텔 앤 리조트,10,최고,SARA,커플/2인 여행객,슈페리어 킹,2022,5,"완전 대만족한 숙소입니다. 관 자체를 업그레이드 해주기도 하셨지만, 체크인부터 무척 친절한 직원분들 덕분에 부모님 기분이 좋으셨대요! 룸 컨디션도 좋았고 조식도 좋았고 전반적으로 만족한 숙소예요. 수영장 무료이용도 가능했고, 신화월드 구경하는 것도 좋아서 가족단위 방문객들한테 진짜 좋은 숙소 같아요. 다만 문이 자동으로 잠기지 않는 것 같아서, 조금 신경쓰였어요. 이건 확인이 필요할 것 같습니다.", 1박,2022-06-21
5,랜딩관 제주신화월드 호텔 앤 리조트,9.6,최고,Jae,나홀로 여행객,슈페리어 트윈,2022,6,"두 차례 이용했는데, 랜딩관은 가성비가 높은 숙박시설입니다. 주변 부대 시설도 좋아요!", 2박,2022-06-13
5,랜딩관 제주신화월드 호텔 앤 리조트,10,최고,YUNJI,커플/2인 여행객,디럭스 킹,2021,12,직원들 완전 친절해 호텔안에서 뭐든걸 다 해결할 수 있고 가격 저렴하고 룸컨디션 좋고 너무 좋아요 가족단위로 가면 정말 후회 안할듯, 3박,2022-06-13
5,랜딩관 제주신화월드 호텔 앤 리조트,8.4,우수,KiJin,커플/2인 여행객,슈페리어 트윈,2021,12,나름 가격 할인 행사하면 추천합니다., 1박,2022-06-11
5,랜딩관 제주신화월드 호텔 앤 리조트,9.2,최고,GIDEOK,유아/아동 동반 가족 여행객,슈페리어 킹,2022,6,랜딩관 이용시 신화월드 빅3 이용권 받을수 있어요. 야경이 이쁘고 근처 부대시설이 있어 좋습니다., 1박,2022-06-10
5,랜딩관 제주신화월드 호텔 앤 리조트,6,,hyun,커플/2인 여행객,슈페리어 킹,2022,6,가격대비 별로, 1박,2022-06-09
5,랜딩관 제주신화월드 호텔 앤 리조트,9.6,최고,Jung,커플/2인 여행객,슈페리어 트윈,2022,6,직원응대 친절합니다. 편의시설 많지만 주차장은 부족합니다, 2박,2022-06-09
5,랜딩관 제주신화월드 호텔 앤 리조트,10,최고,Kyunghye,커플/2인 여행객,슈페리어 킹,2022,5,"규모도 크고 편의 시설도 다양하고, 직원분들도 아주 친절하셔요.", 1박,2022-06-09
5,랜딩관 제주신화월드 호텔 앤 리조트,8,우수,Geonung,출장 여행객,슈페리어 트윈,2022,6,"호텔보다는 리조트에 중점을 둔 곳이라, 가족 여행에 특화되어 있음.
중문 근처 비즈니스 호텔 예약이 안되어 이곳으로 했는데, 정장을 입은 사람을 한 명도 보지 못한 ...
가족 단위 여행에 특화된 곳으로 보는 것이 타당함", 3박,2022-06-08
5,랜딩관 제주신화월드 호텔 앤 리조트,7.6,매우 좋음,CHANHEE,커플/2인 여행객,디럭스 킹,2022,1,방에 옷장이 진짜너무하다, 5박,2022-06-08
5,랜딩관 제주신화월드 호텔 앤 리조트,8,우수,JOOHONG,유아/아동 동반 가족 여행객,슈페리어 트윈,2022,6,"아이와 함께 하기 최적입니다. 숙소내 먹을거리, 즐길거리 모두 되어 있어요. 서귀포 벗어날일 없으면 최적입니다", 2박,2022-06-08
5,랜딩관 제주신화월드 호텔 앤 리조트,6.8,양호,jina,커플/2인 여행객,슈페리어 킹,2022,6,"가족단위 묵기 좋아요~
단 한가지 안좋은 점..
신화월드쯤 되면 넷플정도나 아님 연결이라도 할 수 있게끔 해주면 좋을텐데 
티비프로 채널이 너무 아쉽더라구요 
중국인들 타켓인지 중국어 나오는 프로는 많더군요??", 2박,2022-06-04
5,랜딩관 제주신화월드 호텔 앤 리조트,10,최고,Cha,유아/아동 동반 가족 여행객,디럭스 트윈룸,2022,5,아이와함께하기에 좋은 숙소네요. 2박하는동안 매일밤 불끛놀이를 해주어서 아이가 너무 좋아했네요! 위치.편의시설.다 좋네요., 2박,2022-06-04
5,랜딩관 제주신화월드 호텔 앤 리조트,10,최고,승빈,커플/2인 여행객,슈페리어 킹,2022,5,가격도 아고다 통해 저렴하게 잘 다녀온거 같고 무엇보다 내부 시설이 여러가지가 있어 커플 또는 가족들이 놀러와서 즐기기 좋은거 같아요~, 1박,2022-06-01
5,랜딩관 제주신화월드 호텔 앤 리조트,9.6,최고,PARK,유아/아동 동반 가족 여행객,슈페리어 트윈,2022,5,"뚜벅이 여행자에게 멀리가지 않아도 리조트에서 즐길수있는 숙소입니다.. 부대시설도 다양하고, 불꽃축제도 펼쳐지는데 좋은 추억만들고갑니다!", 2박,2022-06-01
1,24 게스트하우스 여수,10,최고,Gilljun,나홀로 여행객,4 베드 도미토리 내 1인 예약 (남성 전용),2020,8,너무 싼 가격에 정말 좋은 퀄리티~, 1박,2021-01-01
1,24 게스트하우스 여수,6.8,양호,taegi,커플/2인 여행객,디럭스 트리플,2020,5,친구들이랑 갔는데 밤에 잠만자는 그런 숙소였던것 같습니다. 교통이나 위치는 그닥 추천드리지 않습니다, 1박,2020-12-08
1,24 게스트하우스 여수,8,우수,Jeong,나홀로 여행객,스탠다드 트윈,2020,11,방도 트윈 침대로 바꿔 주셨습니다. 코로나-19로 소독 엄청 열심히 하시더라구요. 방이 아담하지만 깔끔하고 냉장고도 있었습니다. 청소는 약간 꼼꼼하게 해주셨으면 해요. 소형 TV도 있고 밤에도 난방 잘 틀어주셔서 푹 잘 쉬다 왔습니다., 1박,2020-11-23
1,24 게스트하우스 여수,10,최고,juneyoung,나홀로 여행객,4 베드 도미토리 내 1인 예약 (남성 전용),2020,5,좋아요~, 1박,2020-09-16
1,24 게스트하우스 여수,10,최고,KEEHYUN,그룹 여행객,스탠다드 트윈,2020,7,"친구랑 둘이 남자끼리 급하게 예약했는데 너무 만족스러웠습니다.

게스트하우스라고 생각해서 다같이 모여 자고 공용화장실 이용하고 그런줄 알았는데 그냥 화장실 있는 독방에 방키 열고 들어가는 형식입니다.  시설물은 약간 오래되긴 했는데 더럽다거나 관리가 안되있는 상태는 전혀 아니었습니다.

 바로앞에 엑스포가 있어 택시잡는것도 쉬웠고 큰길이 있어 주요 관광지 가기에 편했습니다. 너무 시내 내부에 있는것도 아니고 관광지 바로 앞도 아니여서 조용하고 교통이 편리해 위치는 딱 좋았습니다. 

지하 식당겸 라운지(?)같은 공간에서 저녁에 소소하게 술자리도 가질 수도 있습니다. 너무 늦은 시간이후에는 소음때문에 정리해야하지만 간단히 모르는 사람들과 얘기하고 먹고 마시기 좋습니다.

 사장님은 정말정말 너무 친절하십니다.  저희가 너무 늦게 도착하고 술도 많이 마시고 들어와 이래저래 너무 죄송했는데 오히려 정말 챙겨주셨습니다. 중간에 들어갔다 나올때도 친한 옆집 동네 어머니같이 말걸어 주시며 얘기도 종종 나눌수 있었습니다.

 이 게스트 하우스에서 소소하게 술자리하다 만난 분들이 계신데 들어보니 전날에 이곳에서 숙박했고 다음날 여수에서의 숙소 예약을 못한 상태였습니다. 사장님께서 직접 이분들을 위해서 알아봐주시고 마지막까지 못구했으면 다시 오라고 말씀해주셨다고 합니다.  글로 표현하려니 조금 이상한데 아무튼 정말 아들들같이 잘 챙겨주십니다.

퇴실할때 뵙고 인사드리려 했는데 안계셔서 열쇠만 놔두고 나와서 죄송합니다 사장님 덕분에 정말 즐거운 추억쌓고 올라왔습니다 감사합니다!", 2박,2020-09-04
1,24 게스트하우스 여수,8.4,우수,SONG,나홀로 여행객,슈페리어 트윈,2020,8,다음에 여수에 가면 또 들릴께요^^, 1박,2020-08-17
1,24 게스트하우스 여수,5.2,,SOOYOUN,커플/2인 여행객,슈페리어 트윈,2020,7,"친구와 함께한 여행. 다음날 다른 일행과의 만남땜에 잠깐 하루 묵었어요.

사진과는 다르게 많이 퇴색되어 깔끔하고 산뜻한 인상은 아니었어요. 그래도 노란색 건물이라 찾기는 쉬웠고 주차도 바로옆 성당을 이용할 수 있어서 편했어요. 
방문한 날이 안개가 많고 습한날씨라서인지 건물 전체가 습한 냄새와 함께 눅눅한 느낌.
방은 옛날 여인숙같은 방 구조였어요. 방문 옆에 화장실이 있는.... 

그래도 성수기기간임에도 가격이 저렴해서 잠깐 머물기엔 좋을듯해요.", 1박,2020-08-14
1,24 게스트하우스 여수,6.4,양호,Jeong,나홀로 여행객,슈페리어 트윈,2020,8,., 2박,2020-08-13
1,24 게스트하우스 여수,5.6,,soyoung,유아/아동 동반 가족 여행객,디럭스 트리플,2020,4,방이 좁고 방음이 안되어 불편 했어요, 2박,2020-07-23
1,24 게스트하우스 여수,9.2,최고,HOEYEON,커플/2인 여행객,,2020,6,저는 요기 4번째, 1박,2020-06-26
1,24 게스트하우스 여수,8,우수,Jong,나홀로 여행객,4베드 남성 전용 도미토리룸 내 침대,2020,6,"가성비 투어 기념으로 방문했습니다. 
조식은 늦게일어나서 먹어보지는 못했구요 시설이나 이불등 깔끔합니다. 다만 수건이 조금 오래되서 꿉꿉한 느낌입니다.", 2박,2020-06-13
1,24 게스트하우스 여수,8.4,우수,hyangsook,청소년 동반 가족 여행객,디럭스 더블룸,2020,6,엑스포역에서 길건너에 위치해 있어서 트레킹을 좋아하는 우리 가족은 주요 관광지를 도보로 다 보고 다닐수 있어서 좋았어요. 조식도 식빵 계란 우유 커피 잼 버터 콘푸레이트 등이 준비되어 있어서 자유롭게 먹을 수 있어서 좋았습니다. 나름 편안히 잘있다 왔습니다. 감사합니다., 2박,2020-06-10
1,24 게스트하우스 여수,10,최고,JuHyeon,그룹 여행객,,2019,12,가볍게 여행을 떠나기 위해 가격이 저렴한 숙소를 찾고 있었는데 특가로 나와서 예약했습니다. 크게 기대하지 않았는데 숙박비 이상의 역할을 해준 것 같습니다. 사장님도 친절하게 잘 안내해주시고 엑스포역에서 도보로 방문 가능합니다., 2박,2020-05-20
1,24 게스트하우스 여수,9.2,최고,younok,나홀로 여행객,슈페리어 트윈,2020,5,"깨끗하고. 따뜻하고 거리도좋구. 저렴한 가격에 조식도 있어요. 빵과시리얼 계란 우유 쥬스. 
제가 여러나라와 우리나라 호스텔등숙박시설 대략 몇백개 이용해봤는데.. 여기 상급입니다. 어디까지나 가격대비입니다. 
아쉬운점은 화장실과 방문턱이높아요. 왜죠?", 1박,2020-05-03
1,24 게스트하우스 여수,10,최고,juwon,나홀로 여행객,,2020,4,"제주를 오가는 여객선터미널이 바로 앞이고
돌산대교도 가깝워서 좋았습니다
10m 정도거리에 백반집도 가까워서
개인여행객 식사도 편해요", 1박,2020-04-16
1,24 게스트하우스 여수,8.4,우수,EUN,그룹 여행객,슈페리어 트윈,2019,4,"친구와 함께 2인실 이용하였는데 방안에 화장실도 따로 있어서 좋았어요
나름 여행지와서 저렴하게 묵을 수 있어서 좋았습니다~!", 1박,2020-04-08
1,24 게스트하우스 여수,9.6,최고,HASUK,나홀로 여행객,,2020,2,"겨울엔 난방잘되서 넘 좋네요~ 침구도 깨끗하고, 옥상에 올라가면 뷰도 좋고요~ 조식은 다른게하와 마찬가지로 토스트,계란,우유,쥬스 셀프로 이용할수있어요~", 1박,2020-02-06
1,24 게스트하우스 여수,9.2,최고,HASUK,나홀로 여행객,4 베드 도미토리 내 1인 예약 (남성 전용),2020,1,"몇번이용했는데, 파티없고 조용하고, 깔끔해서 좋아요~ 위치도 여수엑스포역에서 걸어서 15분정도고, 주변에 식당도 많아서 좋구요~", 2박,2020-02-06
1,24 게스트하우스 여수,10,최고,HOEYEON,나홀로 여행객,스탠다드 트윈,2020,1,3번째 숙박입니다 언제나 만족이에용, 1박,2020-01-21
1,24 게스트하우스 여수,8.8,우수,YOONJUNG,그룹 여행객,스탠다드 더블,2019,10,역에서 멀지 않고 오동도나 이순신 광장까지 걷는 것도 큰 무리없습니다, 1박,2020-01-17
1,24 게스트하우스 여수,9.6,최고,juyeon,그룹 여행객,스탠다드 트윈,2019,6,"친구랑 둘이 갔어요~
저희가 여행갔던 날이 비가 엄청 많이 오던 날이었습니다. ㅠㅠ
체크인 전 시간에 도착해서 짐만 놔두고 가려고 했는데 직원분이 비도 많이 오는데 청소는 끝났으니 좀 쉬었다가 가라고 하시더라구요. ㅠㅠ
사장님이 밖에서 다른 일 보고 계셔서 대면해서 체크인도 못했는데 전화 상으로 말씀드리니 먼저 들어가도 된다고 하셔서 비를 피할 수 있었어요! ㅠㅠ
사장님이 바쁘셨는지 여행 일정 마무리하고 저녁 7~8시쯤 방에 들어갈 때도 얼굴을 못 뵈었어요.. 밤 10시쯤 씻고 있는데 예약 확인하러 방에 오신건 좀 그랬지만..ㅠㅠ 사장님도 저를 체크인할 때 못 봤으니 이건 어쩔 수 없겠죠.. 좀 당황스러웠지만 이해는 되었습니다!
전체적으로는 친절하셨습니다! 조식도 제공됩니다. 토스트라서 밥을 좋아하시는 분들은 안좋아하실 수도 있지만 저는 만족스러웠습니다! 계란도 있구요~
숙소 위치도 최고입니다! 숙소에서 나가면 바로 여수엑스포가 보여용!!!
아쿠아리움 걸어서 5분정도 걸렸던거 같아요 ㅎㅎ 여수엑스포역으로 여수 도착하시는분들은 걸어서 숙소 오셔도 될 위치입니다!
여수 간다면 한번 더 가고 싶은 숙소에요~ 다음에는 비 안오는 날 가서 더 즐기다 오고 싶네요 ㅠ", 1박,2019-07-22
1,24 게스트하우스 여수,10,최고,Young,청소년 동반 가족 여행객,슈페리어 트윈,2015,2,"연후가 겹친구정기간중 2박 숙박을했는데 난 모든면에 만족했다 특히 리셉션의 책임자부터 청소원아주머님까지 사소한 부탁도 정말 성심성의를 다하는 모습이 인상적이였고 초행길인 여수 이틀간의 알찬 플래닝을 친절히 짜 주셔서 정말 만족스런운 여행을 다녀왔다.
구정이후 주말이라 숙소를 구하기힘들어 난생처음 게스트하우에 예약을하게되었고 일단 1박만지내고 좀더 비싸더라도 시설이 나은곳으로 옮기려했는데 가격대비나 청결, 친절함등을 고려할때 여수의 2박3일여정에 위치면에 있어서도 너무 편리해서 더 나은곳이없겠다는생각에 주저하지않고 1박을 더 연장했다.
여수 여행을 저렴하고 실속있게 계획하시는분들께 적극권하고싶다.", 1박,2015-02-26
1,24 게스트하우스 여수,9.6,최고,Ji,그룹 여행객,디럭스 더블룸,2020,8,"위치 : 이순신 광장 택시로 5분 정도 걸리고, 요즘은 약 3500원 정도고, 카페 거리도 5분 정도 걸림. 숙소 근처에 버스정류장이 있긴 했는데 안 타봐서 모르겠음.

위생 : 일단 침대 매트리스 너무 편하다! 침구에서 냄새도 안 나서 잘 잤음. 에어컨 냄새 안났다. 바닥에 머리카락도 안 보였음! 다만, 화장실 세면대 물 빠지는 속도가 느려서 별 하나 깎았음. 막힌건지 뭔지..... 

직원 태도 : 체크인 이후로 직원들을 본 적 없지만, 직원 분을 따로 찾지 않아도 될 만큼 불편한 게 없었음! 그리고 무엇보다.... 4인실로 무료 업그레이드 해주셨다! 

숙소 편의/부대시설 : 숙소 근처에 편의점 있고. 층마다 정수기 있음. 지하 식당에 토스트랑 씨리얼, 우유랑 주스도 있음! 그리고 토스트기랑 전자렌지도 있었음. 프라이팬으로 계란프라이 해먹을 수 있고, 식기나 컵 넉넉하게 있는 편. 

1박 2일 일정이라 게스트하우스에서 묵은 건데 같은 날 묵었던 손님들도 조용하신 분들인지 소음 걱정없이 쾌적하게 묵고 갑니다! ♡ 생애 첫 여수 여행인데 숙소까지 완벽해서 너무 좋았어요 ㅎㅎ", 1박,2020-08-25
1,24 게스트하우스 여수,9.6,최고,hyunjin,나홀로 여행객,스탠다드 트윈,2019,6,"여수 뚜버기 여행 하려고 동생과 함께 숙소를 잡았는데 기차로 이동한지라 늦은 새벽 도착인데도 기다려주시고 방도 업그레이드 해주셨어요. 침구, 방 상태 등 청결상태도 너무 깨끗하니 좋았어요. 위치도 찾기 쉽게 도로변에 있었어요. 사장님도 너무 친절하시고 좋아서 하루 더 숙박을 끊었어요~ 다음에 다시 여수를 찾게된다면 무조건 여기 찜입니다^^", 1박,2020-06-03
1,24 게스트하우스 여수,9.6,최고,hyunjin,나홀로 여행객,스탠다드 트윈,2019,6,"여수 뚜버기 여행 하려고 동생과 함께 숙소를 잡았는데 늦은 새벽 도착인데도 기다려주시고 방도 업그레이드 해주셨어요. 침구, 방 상태 등 청결상태도 너무 깨끗하니 좋았어요. 위치도 찾기 쉽게 도로변에 있었어요. 사장님도 너무 친절하시고 좋아서 하루 더 숙박을 끊었어요~ 다음에 다시 여수를 찾게된다면 무조건 여기 찜입니다^^", 1박,2020-06-03
1,24 게스트하우스 여수,10,최고,EUNJUNG,나홀로 여행객,4 베드 도미토리 내 1인 예약 (남성 전용),2016,5,"외국의 게스트 하우스보다는 백패커에 가깝습니다.
한국에서는 백팩커란 단어를 안써서 아마 게스트하우스로 통용되는거 같습니다.
여수 24게스트하우스는 굉장히 깔끔하고 친절하고 아침도 만족할만큼(계란, 토스트, 버터, 잼, 우유, 쥬스,  콘프레이크, 코코볼) 나왔습니다.
추천합니다.", 1박,2016-05-19
1,24 게스트하우스 여수,9.6,최고,JaeGeun,나홀로 여행객,슈페리어 트윈,2020,8,"여수 엑스포역에서 도보로 이동 가능하고 건물이 노락색으로 되어 있어 찾기 쉽습니다.

주위에 괜찮은 식당이나 카페도 있어 좋았습니다.

불편한 점 말씀드리면 바로바로 해결 해주시고 방도 깔끔했습니다만 에어컨이 청소가 안된게 너무 잘보여서 좀 아쉬웠습니다.", 1박,2020-08-21
1,24 게스트하우스 여수,9.6,최고,chi,그룹 여행객,슈페리어 트윈,2018,10,예약 했던 숙소가 취소당하고 급하게 예약하고 바로 입주했어요. 직원분이 친절해서 좋았고요 . 위치도 좋았어요 보도 건으면 바로 엑스포입니다. 다만 짐 많았는데 엘배 없어서 조금 불편했어요.. 1층만 올라가는게 다행이죠ㅎ 다음에 여수 가면 또 갈 의향이 있습니다, 1박,2018-10-19
1,24 게스트하우스 여수,9.2,최고,Garam,그룹 여행객,디럭스 트리플,2020,8,특가로 올라와서 바로 구매했는데 3명에서 활동하기에 적당했습니다. 방도 깨끗하였고 조식도 기본적으로 나와 만족했습니다. 여수 시내 뿐만 아니라 외곽도 구경하는데 소요시간이 적게 걸리고 오동도와 비교적 가까워 좋았습니다., 1박,2020-08-18
1,24 게스트하우스 여수,10,최고,SO-YEONG,나홀로 여행객,슈페리어 트윈,2018,4,"저의 실수로 예약을 잘못해서 난감한 상황이었는데 사장님덕분에  잘 묵고 왔습니다. 
앞으로 누군가 여수 숙박시설 물어본다면 무조건 추천할게요!
화장실도 방도 이불도 모두 깨끗했고 조식도 잘먹고 왔습니다.
감사합니다.", 1박,2018-05-02
1,24 게스트하우스 여수,9.6,최고,Young,나홀로 여행객,스탠다드 트윈,2020,7,"혼자여행 갔는데 여수EXPO역이랑 완전 가깝고 낭만포차과 거리가 좀 있지만 정문앞에 바로 여수 대여 자전거역도 있고 버스역도 있어서 너무 편했어요.
1000원을 내고 하루에 탈 수 있어요. 
굿!", 2박,2020-07-16
1,24 게스트하우스 여수,10,최고,JIN,나홀로 여행객,4 베드 도미토리 내 1인 예약 (남성 전용),2017,9,"모터사이클 여행중 2일 묵었슴니다.
깨끗하고 관리도 잘되고, 게스트공간도 충분하고, 위치도 오동도랑 가깝고 주위에 맛있는 식당도 즐비합니다. 여수 일정이 있다면 여기 강추합니다.", 1박,2017-09-24
1,24 게스트하우스 여수,10,최고,NARI,그룹 여행객,디럭스 트리플,2017,7,오랜만에 만난 친구들과 여수로 놀러 갔는데 숙소가 위치도 좋고 깔끔하고 시원하고 너무 좋았어요! 굿굿 직원분도 친절하고! 다음에 여수 놀러 가면 또 이용하고 싶습니당, 1박,2017-07-19
1,24 게스트하우스 여수,9.2,최고,EUNJI,나홀로 여행객,스탠다드 더블,2018,5,"방음이 안좋은듯하나 무례한 숙박객이 없어서 괜찮았지만 다른방에서 물 내리는 소리는 크게들림
여수 여행하기 아주 좋은 위치이며 노란색이라 찾기도 쉬움
좋아요", 1박,2018-05-28
1,24 게스트하우스 여수,10,최고,Park,나홀로 여행객,스탠다드 트윈,2018,10,여수 시내 요기저기 다닐 때 버스타면 이 길을 꼭 지나가요ㅎㅎ 오자마자 숙소에 짐 맡기기두 편하구 너무 좋았어요! 조식도 맛있는 코코볼 계란토스트까지 완벽!, 1박,2018-10-23
1,24 게스트하우스 여수,10,최고,JINSIL,나홀로 여행객,스탠다드 트윈,2018,10,"위치가 너무 좋아요. 여수 주요관광지 모두 택시 기본료 거리내에 있습니다.
그리고 친절하게 관광지 설명도 해주시고요. 아침 조식도 맛있습니다.", 2박,2018-11-16
1,24 게스트하우스 여수,9.6,최고,EUNJIN,그룹 여행객,스탠다드 트윈,2016,10,위치도 여수 관광지에서 멀지 않고 신축 건물이라 그런지 깔끔했어요. 주차할 공간이 별로 없어서 길에 해야해요., 1박,2016-12-06
1,24 게스트하우스 여수,10,최고,YONG,커플/2인 여행객,스탠다드 트윈,2019,10,"체크인 늦었는데, 친절했어요! 
게을러서 조식은 못먹었네요ㅎㅎ
여수 다시 가면 또 갈 의향 있어요!", 1박,2019-11-27
1,24 게스트하우스 여수,10,최고,INJOO,나홀로 여행객,디럭스 트리플,2017,8,"기차역에서 쭉 나오다보면 노란색 건물이 보임
위치가 좋아 여수 관광지쪽 이동하기 편리함", 1박,2017-08-25
1,24 게스트하우스 여수,6.4,양호,sang,나홀로 여행객,디럭스 트리플,2017,5,"1층에 있는 방을 배정받아서 그런지 화장실에서 하수구 냄새가 많이 올라오더라구요. ㅠㅠ청소가 아주 깨끗하게 되어 있는 상태는 아니었지만 연휴에 저렴한 비용으로 하루 묵었다 생각하고 그러려니했습니다만 방에 겉옷을 걸 수 있는 행거가 있으면 더 좋을 것 같네요. 
엄마랑 같이 간거라 일부러 2명인데도 넓게 쓰려고 3인실을 예약했는데 오히려 방안이 휑 한게 갖춰지지 않은 모습에 조금은 실망스러웠습니다.. 

조식도 간단한 재료가 제공되는 수준이고 식사 후 설거지도 직접 투숙객이 해야하는 불편함이... 정말 저렴한 가격에 하루 묵기에는 위치도 좋긴해요~ 가족 단위나 쾌적한 환경이 필요한 여행자에게는 추천하고 싶지 않지만, 여수 엑스포역이랑도 아주 가까운 편이라서 접근성이 좋으니 내일로 여행 등 20대 초반에 친구들과 하는 저렴한 여행이나  나홀로 여행객들에게는 적절한 숙소인 것 같아요 ㅎ

위생 상태와 시설은 다소 실망스러웠지만, 카운터에서 응대해주신 직원 분만큼은 정말 친절하고 인상이 좋으셨어요~^^", 1박,2017-05-09
1,24 게스트하우스 여수,4.8,,yong,나홀로 여행객,디럭스 트리플,2022,8,역근처고 엑스포 앞이라 좋 았는데요  위생 상태가  너무  안좋았구요  침대도  너무  오래 되고  냄세도  많이  났읍니다, 1박,2022-09-01
1,24 게스트하우스 여수,5.6,,야,나홀로 여행객,슈페리어 트윈,2022,8,"게하에서 티비랑 냉장고있는곳첨봄.. 간단하게 하루지내긴 좋음. 다만 바닥청소가좀.. 안되있음 머리카락굴러댕김 모텔을 개조한것같은지 방음은 잘안됨
그래도 가성비로 만족함", 1박,2022-08-23
1,24 게스트하우스 여수,6.4,양호,MinKyeong,나홀로 여행객,스탠다드 트윈,2022,8,7년전에 방문했을때 만족했어서 이번에도 방문했는데... 7년전의 시설에서 변화가 없는건지 너무 노후된 시설과... 침대는 스프링이 다 느껴질 정도고 금방 부서질거 같았습니다.. 게스트하우스에서 호텔 시설을 원한건 아니지만 그동안 갔던 게스트하우스 중에서도 별로였습니다..., 2박,2022-08-13
1,24 게스트하우스 여수,3.2,,JUNG,유아/아동 동반 가족 여행객,디럭스 트리플,2022,7,"여행 다니며 숙박 실패 처음 했습니다
침대는 건드리면 쓰러질듯하고
창문은 거짓말 하나도 안 보태고 손바닥 만함
바퀴벌레는 정말 최악이었습니다.
잠 못 자고 새벽에 일어나 조식도 안 먹고 나왔어요
조식 먹고 싶지 않았어요 
거울은 녹슬고 스티커 자국에 하 `~~~
얼굴조차 제대로 보이지 않았고
처음 결재하고 취소할까 하다가 그냥 가보자는 마음으로 간 건데 이럴 줄 몰랐네요
90,000원저렴해서 그런건 아니라고 봅니다.
여기보다 더 저렴한 곳에 숙박해 봤습니다.
여트 최악이었네요", 1박,2022-08-04
1,24 게스트하우스 여수,9.2,최고,Cho,청소년 동반 가족 여행객,스탠다드 트윈,2022,8,"이거 말고는 다 맘에들었음. 위치 가격 기타 등등

근데 딱 한가지 문제점

침대 매트리스가.. 역대급으로 허접함....
내가 진짜 여행을 자주 다니는데.... 매트리스가 역대급임... 일단 2층 2인실 201호 묶었는데..
매트리스가 앉으면 그냥 주저앉음. 
그건 그런데

둘중 왼쪽 침대는 사람이 걸터 앉을수 있는쪽이 완전히 주저 앉아서.

직접 누우면. 몸이 왼쪽으로 쏠림... ㅎ
기울어진 곳에서 자는 느낌이었음.  침대 왼쪽이 전반적으로 스프링이 다 죽어있음.  

.. 매트리스를 싼걸 쓰면 어떻게 되는지 확느낄수 있는.... 침대였음. 차라리.. 메모리폼 침대가 편하지......

다시 여행가도 이 침대때문에 조금 고민이 듬.  진짜 다 좋은데....", 1박,2022-08-03
1,24 게스트하우스 여수,8,우수,SEA,나홀로 여행객,스탠다드 트윈,2022,7,"그런데, 에어컨의 위생상태가 ㅠㅠㅠ 
청소해 주시면 정말 좋을 것 같습니다. 
감사합니다.", 1박,2022-08-02
1,24 게스트하우스 여수,5.6,,WooRam,커플/2인 여행객,스탠다드 트윈,2022,7,위치는 나름괜찮음. 조식 우유랑 쥬스없음 빵이랑 계란 쨈뿐. ㅡㅡ 침대 스프링 다 나감 삐거덕 프레임은 다박살나잇음. 1회용품 없음. 이불은 터져서 솜이 나와잇음. 물 잘나옴. 직원분 친절하셧음. 침대가 너무구려서 허리아팟음, 1박,2022-07-10
1,24 게스트하우스 여수,2,,HYERYEUN,유아/아동 동반 가족 여행객,디럭스 트리플,2022,5,방없어 다른방으로 쫒겨남, 1박,2022-07-05
1,24 게스트하우스 여수,10,최고,범석,나홀로 여행객,4 베드 도미토리 내 1인 예약 (여성 전용),2022,5,혼자서 가볍게 묵을 게스트하우스를 찾고 있었는데 위치는 엑스포역에서 멀지 않고 주변에 맛집도 많고 숙소도 청결했어요, 2박,2022-06-23
1,24 게스트하우스 여수,10,최고,seongpil,나홀로 여행객,4베드 남성 전용 도미토리룸 내 침대,2022,2,"사장님도 친절하시고 좋아요
잘묵고 갑니다", 1박,2022-06-19
1,24 게스트하우스 여수,6,,siyeun,커플/2인 여행객,스탠다드 트윈,2022,6,옆방에 가족단위인지 외국분들 머문 것 같았는데 밤에 넘 시끄러웠음.  체크인부터 체크아웃까지 사람이랑 마주칠 일 없음. 잠만 자기 좋음!  1층 보조침대 아래에 빨대 비닐이랑 화장실 머리카락 있긴했는데 나머진 깨끗했음. 위치는 엑스포수족관쪽 가면 베스트고 낭만포차는 걷기에 좀 멀었음ㅠ, 1박,2022-06-08
1,24 게스트하우스 여수,6,,SEUNGGON,커플/2인 여행객,스탠다드 트윈,2022,5,오동도랑 가까워서 아주 좋았습니다, 1박,2022-05-17
